obs_id,timestart,timeend,valor,timeupdate
16499477957,2021-06-05 10:00:00,2021-06-05 11:00:00,0,2021-06-05 10:17:16.874767
16500593804,2021-06-05 11:00:00,2021-06-05 12:00:00,0,2021-06-05 11:17:13.324516
16500897222,2021-06-05 12:00:00,2021-06-05 13:00:00,0,2021-06-05 12:17:30.080909
16501244418,2021-06-05 13:00:00,2021-06-05 14:00:00,0,2021-06-05 13:17:12.094795
16501444849,2021-06-05 14:00:00,2021-06-05 15:00:00,0,2021-06-05 14:17:13.716848
16501649261,2021-06-05 15:00:00,2021-06-05 16:00:00,0,2021-06-05 15:17:16.531812
16501852350,2021-06-05 16:00:00,2021-06-05 17:00:00,0,2021-06-05 16:17:19.985166
16502058223,2021-06-05 17:00:00,2021-06-05 18:00:00,0,2021-06-05 17:17:13.153736
16502268536,2021-06-05 18:00:00,2021-06-05 19:00:00,0,2021-06-05 18:17:11.506206
16502503669,2021-06-05 19:00:00,2021-06-05 20:00:00,0,2021-06-05 19:17:04.678584
16502711285,2021-06-05 20:00:00,2021-06-05 21:00:00,0,2021-06-05 20:17:12.920674
16502938222,2021-06-05 21:00:00,2021-06-05 22:00:00,0,2021-06-05 21:19:25.98605
16503115674,2021-06-05 22:00:00,2021-06-05 23:00:00,0,2021-06-05 22:17:09.339677
16504267198,2021-06-05 23:00:00,2021-06-06 00:00:00,0,2021-06-05 23:17:12.538468
16504438570,2021-06-06 00:00:00,2021-06-06 01:00:00,0,2021-06-06 00:17:56.633418
16504724705,2021-06-06 01:00:00,2021-06-06 02:00:00,0,2021-06-06 01:17:31.524626
16504894533,2021-06-06 02:00:00,2021-06-06 03:00:00,0,2021-06-06 02:17:16.984862
16505045142,2021-06-06 03:00:00,2021-06-06 04:00:00,0,2021-06-06 03:17:11.738637
16505141686,2021-06-06 04:00:00,2021-06-06 05:00:00,0,2021-06-06 04:17:15.146867
16505295101,2021-06-06 05:00:00,2021-06-06 06:00:00,0,2021-06-06 05:17:13.207731
16505533548,2021-06-06 06:00:00,2021-06-06 07:00:00,0,2021-06-06 06:17:18.890295
16505754843,2021-06-06 07:00:00,2021-06-06 08:00:00,0,2021-06-06 07:17:14.03837
16505948809,2021-06-06 08:00:00,2021-06-06 09:00:00,0,2021-06-06 08:17:15.813505
16506148973,2021-06-06 09:00:00,2021-06-06 10:00:00,0,2021-06-06 09:17:14.914971
16506345385,2021-06-06 10:00:00,2021-06-06 11:00:00,0,2021-06-06 10:17:11.095885
16507471085,2021-06-06 11:00:00,2021-06-06 12:00:00,0,2021-06-06 11:17:12.376587
16507762347,2021-06-06 12:00:00,2021-06-06 13:00:00,0,2021-06-06 12:17:20.708354
16508147068,2021-06-06 13:00:00,2021-06-06 14:00:00,0,2021-06-06 13:17:14.576393
16508357868,2021-06-06 14:00:00,2021-06-06 15:00:00,0,2021-06-06 14:17:17.659203
16508572971,2021-06-06 15:00:00,2021-06-06 16:00:00,0,2021-06-06 15:17:12.890379
16508786176,2021-06-06 16:00:00,2021-06-06 17:00:00,0,2021-06-06 16:17:41.950586
16509002055,2021-06-06 17:00:00,2021-06-06 18:00:00,0,2021-06-06 17:17:08.742854
16509223305,2021-06-06 18:00:00,2021-06-06 19:00:00,0,2021-06-06 18:19:13.744392
16509467527,2021-06-06 19:00:00,2021-06-06 20:00:00,0,2021-06-06 19:19:11.242296
16509685125,2021-06-06 20:00:00,2021-06-06 21:00:00,0,2021-06-06 20:17:08.543437
16509902917,2021-06-06 21:00:00,2021-06-06 22:00:00,0,2021-06-06 21:17:12.183395
16510090585,2021-06-06 22:00:00,2021-06-06 23:00:00,0,2021-06-06 22:17:19.739483
16511250523,2021-06-06 23:00:00,2021-06-07 00:00:00,0,2021-06-06 23:17:12.890597
16511432331,2021-06-07 00:00:00,2021-06-07 01:00:00,0,2021-06-07 00:17:38.503871
16511727405,2021-06-07 01:00:00,2021-06-07 02:00:00,0,2021-06-07 01:17:25.473575
16511897613,2021-06-07 02:00:00,2021-06-07 03:00:00,0,2021-06-07 02:17:11.679552
16512057768,2021-06-07 03:00:00,2021-06-07 04:00:00,0,2021-06-07 03:17:11.029087
16512214968,2021-06-07 04:00:00,2021-06-07 05:00:00,0,2021-06-07 04:17:14.838072
16512383611,2021-06-07 05:00:00,2021-06-07 06:00:00,0,2021-06-07 05:17:15.002906
16512615735,2021-06-07 06:00:00,2021-06-07 07:00:00,0,2021-06-07 06:17:15.542315
16512845723,2021-06-07 07:00:00,2021-06-07 08:00:00,0,2021-06-07 07:17:14.120069
16513048604,2021-06-07 08:00:00,2021-06-07 09:00:00,0,2021-06-07 08:17:13.358523
16513258209,2021-06-07 09:00:00,2021-06-07 10:00:00,0,2021-06-07 09:17:19.607381
16513463460,2021-06-07 10:00:00,2021-06-07 11:00:00,0,2021-06-07 10:17:08.234999
16514596273,2021-06-07 11:00:00,2021-06-07 12:00:00,0,2021-06-07 11:17:12.926968
16514919955,2021-06-07 12:00:00,2021-06-07 13:00:00,0,2021-06-07 12:17:38.778847
16515285291,2021-06-07 13:00:00,2021-06-07 14:00:00,0,2021-06-07 13:17:16.372387
16515512065,2021-06-07 14:00:00,2021-06-07 15:00:00,0,2021-06-07 14:17:14.151516
16515736098,2021-06-07 15:00:00,2021-06-07 16:00:00,0,2021-06-07 15:17:24.179667
16515977872,2021-06-07 16:00:00,2021-06-07 17:00:00,0,2021-06-07 16:17:07.240418
16516202737,2021-06-07 17:00:00,2021-06-07 18:00:00,0,2021-06-07 17:19:12.901031
16516430941,2021-06-07 18:00:00,2021-06-07 19:00:00,0,2021-06-07 18:17:06.781322
16516682439,2021-06-07 19:00:00,2021-06-07 20:00:00,0,2021-06-07 19:17:11.296942
16516911848,2021-06-07 20:00:00,2021-06-07 21:00:00,0,2021-06-07 20:17:18.163329
16517139140,2021-06-07 21:00:00,2021-06-07 22:00:00,0,2021-06-07 21:17:15.005119
16517336904,2021-06-07 22:00:00,2021-06-07 23:00:00,0,2021-06-07 22:17:13.281231
16518504776,2021-06-07 23:00:00,2021-06-08 00:00:00,0,2021-06-07 23:17:14.225096
16518697149,2021-06-08 00:00:00,2021-06-08 01:00:00,0,2021-06-08 00:17:55.465549
16519002536,2021-06-08 01:00:00,2021-06-08 02:00:00,0,2021-06-08 01:17:21.871028
16519183692,2021-06-08 02:00:00,2021-06-08 03:00:00,0,2021-06-08 02:17:18.347381
16519342229,2021-06-08 03:00:00,2021-06-08 04:00:00,0,2021-06-08 03:17:17.532533
16519542379,2021-06-08 04:00:00,2021-06-08 05:00:00,0,2021-06-08 04:17:15.651946
16519673193,2021-06-08 05:00:00,2021-06-08 06:00:00,0,2021-06-08 05:17:15.100861
16519967028,2021-06-08 06:00:00,2021-06-08 07:00:00,0,2021-06-08 06:17:12.643531
16520208723,2021-06-08 07:00:00,2021-06-08 08:00:00,0,2021-06-08 07:17:17.899676
16520423338,2021-06-08 08:00:00,2021-06-08 09:00:00,0,2021-06-08 08:17:10.540986
16520644026,2021-06-08 09:00:00,2021-06-08 10:00:00,0,2021-06-08 09:17:12.746133
16520860454,2021-06-08 10:00:00,2021-06-08 11:00:00,0,2021-06-08 10:17:05.906599
16521998948,2021-06-08 11:00:00,2021-06-08 12:00:00,0,2021-06-08 11:17:12.954985
16522333937,2021-06-08 12:00:00,2021-06-08 13:00:00,0,2021-06-08 12:17:39.792242
16522688321,2021-06-08 13:00:00,2021-06-08 14:00:00,0,2021-06-08 13:17:12.878404
16522917170,2021-06-08 14:00:00,2021-06-08 15:00:00,0,2021-06-08 14:17:13.89123
16523173349,2021-06-08 15:00:00,2021-06-08 16:00:00,0,2021-06-08 15:17:15.150566
16523408017,2021-06-08 16:00:00,2021-06-08 17:00:00,0,2021-06-08 16:17:17.207938
16523645773,2021-06-08 17:00:00,2021-06-08 18:00:00,0,2021-06-08 17:17:25.023466
16523888392,2021-06-08 18:00:00,2021-06-08 19:00:00,0,2021-06-08 18:17:23.309616
16524155664,2021-06-08 19:00:00,2021-06-08 20:00:00,0,2021-06-08 19:17:15.918776
16524395801,2021-06-08 20:00:00,2021-06-08 21:00:00,0,2021-06-08 20:17:13.697166
16524635864,2021-06-08 21:00:00,2021-06-08 22:00:00,0,2021-06-08 21:17:39.222168
16524845105,2021-06-08 22:00:00,2021-06-08 23:00:00,0,2021-06-08 22:17:19.04337
16526022976,2021-06-08 23:00:00,2021-06-09 00:00:00,0,2021-06-08 23:17:15.56643
16526225899,2021-06-09 00:00:00,2021-06-09 01:00:00,0,2021-06-09 00:17:59.953258
16526542080,2021-06-09 01:00:00,2021-06-09 02:00:00,0,2021-06-09 01:17:21.584529
16526743162,2021-06-09 02:00:00,2021-06-09 03:00:00,0,2021-06-09 02:17:13.748031
16526926061,2021-06-09 03:00:00,2021-06-09 04:00:00,0,2021-06-09 03:17:16.615816
16527136465,2021-06-09 04:00:00,2021-06-09 05:00:00,0.25,2021-06-09 04:17:22.771863
16527291847,2021-06-09 05:00:00,2021-06-09 06:00:00,0,2021-06-09 05:17:14.797208
16527583258,2021-06-09 06:00:00,2021-06-09 07:00:00,0,2021-06-09 06:17:13.83359
16527836191,2021-06-09 07:00:00,2021-06-09 08:00:00,0.5,2021-06-09 07:17:04.134127
16528062090,2021-06-09 08:00:00,2021-06-09 09:00:00,0,2021-06-09 08:17:17.610497
16528294196,2021-06-09 09:00:00,2021-06-09 10:00:00,0,2021-06-09 09:17:09.282347
16528522171,2021-06-09 10:00:00,2021-06-09 11:00:00,0,2021-06-09 10:17:12.130324
16529675148,2021-06-09 11:00:00,2021-06-09 12:00:00,0,2021-06-09 11:17:17.397306
16530021450,2021-06-09 12:00:00,2021-06-09 13:00:00,0,2021-06-09 12:17:26.67587
16530406215,2021-06-09 13:00:00,2021-06-09 14:00:00,0,2021-06-09 13:17:13.28056
16530648871,2021-06-09 14:00:00,2021-06-09 15:00:00,0,2021-06-09 14:17:19.589455
16530910580,2021-06-09 15:00:00,2021-06-09 16:00:00,0,2021-06-09 15:17:16.530955
16531156626,2021-06-09 16:00:00,2021-06-09 17:00:00,0,2021-06-09 16:17:13.842389
16531413853,2021-06-09 17:00:00,2021-06-09 18:00:00,0,2021-06-09 17:17:13.672563
16531667097,2021-06-09 18:00:00,2021-06-09 19:00:00,0,2021-06-09 18:17:11.398341
16531966187,2021-06-09 19:00:00,2021-06-09 20:00:00,0,2021-06-09 19:17:24.67897
16532218455,2021-06-09 20:00:00,2021-06-09 21:00:00,0,2021-06-09 20:17:22.348043
16532470542,2021-06-09 21:00:00,2021-06-09 22:00:00,0,2021-06-09 21:17:35.42188
16532691781,2021-06-09 22:00:00,2021-06-09 23:00:00,0,2021-06-09 22:17:10.024717
16533881119,2021-06-09 23:00:00,2021-06-10 00:00:00,0,2021-06-09 23:17:14.077185
16534096346,2021-06-10 00:00:00,2021-06-10 01:00:00,0,2021-06-10 00:17:54.148346
16534424997,2021-06-10 01:00:00,2021-06-10 02:00:00,0,2021-06-10 01:17:29.253797
16534621464,2021-06-10 02:00:00,2021-06-10 03:00:00,0,2021-06-10 02:17:13.105024
16534814136,2021-06-10 03:00:00,2021-06-10 04:00:00,0,2021-06-10 03:17:05.054705
16535039312,2021-06-10 04:00:00,2021-06-10 05:00:00,0,2021-06-10 04:17:12.044106
16535269079,2021-06-10 05:00:00,2021-06-10 06:00:00,0,2021-06-10 05:17:12.132642
16535508260,2021-06-10 06:00:00,2021-06-10 07:00:00,0,2021-06-10 06:17:13.197898
16535773003,2021-06-10 07:00:00,2021-06-10 08:00:00,0,2021-06-10 07:17:12.883793
16536010144,2021-06-10 08:00:00,2021-06-10 09:00:00,0,2021-06-10 08:17:11.570707
16536253512,2021-06-10 09:00:00,2021-06-10 10:00:00,0,2021-06-10 09:17:18.479812
16536492827,2021-06-10 10:00:00,2021-06-10 11:00:00,0,2021-06-10 10:17:11.98676
16537658038,2021-06-10 11:00:00,2021-06-10 12:00:00,0,2021-06-10 11:17:16.264901
16538022829,2021-06-10 12:00:00,2021-06-10 13:00:00,0,2021-06-10 12:17:51.804713
16538430609,2021-06-10 13:00:00,2021-06-10 14:00:00,0,2021-06-10 13:17:13.896119
16538692639,2021-06-10 14:00:00,2021-06-10 15:00:00,0,2021-06-10 14:17:12.774353
16538952577,2021-06-10 15:00:00,2021-06-10 16:00:00,0,2021-06-10 15:17:22.040644
16539210784,2021-06-10 16:00:00,2021-06-10 17:00:00,0,2021-06-10 16:19:27.155002
16539471950,2021-06-10 17:00:00,2021-06-10 18:00:00,0,2021-06-10 17:19:17.237111
16539738885,2021-06-10 18:00:00,2021-06-10 19:00:00,0,2021-06-10 18:19:16.850157
16540028732,2021-06-10 19:00:00,2021-06-10 20:00:00,0,2021-06-10 19:19:36.482856
16540311932,2021-06-10 20:00:00,2021-06-10 21:00:00,0,2021-06-10 20:19:30.871199
16540579826,2021-06-10 21:00:00,2021-06-10 22:00:00,0,2021-06-10 21:19:34.428413
16540812293,2021-06-10 22:00:00,2021-06-10 23:00:00,0,2021-06-10 22:19:36.844625
16542013083,2021-06-10 23:00:00,2021-06-11 00:00:00,0,2021-06-10 23:19:34.160181
16542240439,2021-06-11 00:00:00,2021-06-11 01:00:00,0,2021-06-11 00:20:03.523152
16542580338,2021-06-11 01:00:00,2021-06-11 02:00:00,0,2021-06-11 01:19:39.954561
16542780857,2021-06-11 02:00:00,2021-06-11 03:00:00,0,2021-06-11 02:19:23.168485
16542987365,2021-06-11 03:00:00,2021-06-11 04:00:00,0,2021-06-11 03:19:32.192874
16543205829,2021-06-11 04:00:00,2021-06-11 05:00:00,0,2021-06-11 04:19:31.824644
16543369642,2021-06-11 05:00:00,2021-06-11 06:00:00,0,2021-06-11 05:19:08.008537
16543701340,2021-06-11 06:00:00,2021-06-11 07:00:00,0,2021-06-11 06:19:10.15864
16543977638,2021-06-11 07:00:00,2021-06-11 08:00:00,0,2021-06-11 07:17:26.915296
16544227519,2021-06-11 08:00:00,2021-06-11 09:00:00,0,2021-06-11 08:17:13.750436
16544483863,2021-06-11 09:00:00,2021-06-11 10:00:00,0,2021-06-11 09:17:12.403995
16544736206,2021-06-11 10:00:00,2021-06-11 11:00:00,0,2021-06-11 10:17:06.36447
16545913155,2021-06-11 11:00:00,2021-06-11 12:00:00,0,2021-06-11 11:17:13.270494
16546291024,2021-06-11 12:00:00,2021-06-11 13:00:00,0,2021-06-11 12:17:29.02328
16546708238,2021-06-11 13:00:00,2021-06-11 14:00:00,0,2021-06-11 13:17:14.219228
16546976925,2021-06-11 14:00:00,2021-06-11 15:00:00,0,2021-06-11 14:17:16.964542
16547249850,2021-06-11 15:00:00,2021-06-11 16:00:00,0,2021-06-11 15:17:12.411457
16547520988,2021-06-11 16:00:00,2021-06-11 17:00:00,0,2021-06-11 16:17:15.336735
16547794906,2021-06-11 17:00:00,2021-06-11 18:00:00,0,2021-06-11 17:17:05.05512
16548073453,2021-06-11 18:00:00,2021-06-11 19:00:00,0,2021-06-11 18:17:16.997144
16548377115,2021-06-11 19:00:00,2021-06-11 20:00:00,0,2021-06-11 19:17:19.276012
16548653208,2021-06-11 20:00:00,2021-06-11 21:00:00,0,2021-06-11 20:17:07.206947
16548949044,2021-06-11 21:00:00,2021-06-11 22:00:00,0,2021-06-11 21:17:24.1936
16549193744,2021-06-11 22:00:00,2021-06-11 23:00:00,0,2021-06-11 22:17:09.585613
16550406037,2021-06-11 23:00:00,2021-06-12 00:00:00,0,2021-06-11 23:17:11.490362
16550644474,2021-06-12 00:00:00,2021-06-12 01:00:00,0,2021-06-12 00:17:40.092602
16550997167,2021-06-12 01:00:00,2021-06-12 02:00:00,0,2021-06-12 01:17:35.240983
16551216227,2021-06-12 02:00:00,2021-06-12 03:00:00,0,2021-06-12 02:17:14.960937
16551433827,2021-06-12 03:00:00,2021-06-12 04:00:00,0,2021-06-12 03:17:11.478667
16551656811,2021-06-12 04:00:00,2021-06-12 05:00:00,0,2021-06-12 04:17:13.942287
16551813158,2021-06-12 05:00:00,2021-06-12 06:00:00,0,2021-06-12 05:17:12.550335
16552175719,2021-06-12 06:00:00,2021-06-12 07:00:00,0,2021-06-12 06:17:11.693714
16552464974,2021-06-12 07:00:00,2021-06-12 08:00:00,0,2021-06-12 07:17:14.543442
16552727035,2021-06-12 08:00:00,2021-06-12 09:00:00,0,2021-06-12 08:17:14.720502
16552995736,2021-06-12 09:00:00,2021-06-12 10:00:00,0,2021-06-12 09:17:12.881653
16553260420,2021-06-12 10:00:00,2021-06-12 11:00:00,0,2021-06-12 10:17:06.14662
16554449647,2021-06-12 11:00:00,2021-06-12 12:00:00,0,2021-06-12 11:17:13.604566
16554827265,2021-06-12 12:00:00,2021-06-12 13:00:00,0,2021-06-12 12:17:29.068447
16555255880,2021-06-12 13:00:00,2021-06-12 14:00:00,0,2021-06-12 13:17:14.788068
16555536317,2021-06-12 14:00:00,2021-06-12 15:00:00,0,2021-06-12 14:17:11.066914
16555821306,2021-06-12 15:00:00,2021-06-12 16:00:00,0,2021-06-12 15:17:15.016773
16556104536,2021-06-12 16:00:00,2021-06-12 17:00:00,0,2021-06-12 16:17:12.29542
16556390853,2021-06-12 17:00:00,2021-06-12 18:00:00,0,2021-06-12 17:17:07.014512
16556681461,2021-06-12 18:00:00,2021-06-12 19:00:00,0,2021-06-12 18:17:15.804131
16557017581,2021-06-12 19:00:00,2021-06-12 20:00:00,0,2021-06-12 19:17:07.039092
16557305857,2021-06-12 20:00:00,2021-06-12 21:00:00,0,2021-06-12 20:19:12.627192
16557593588,2021-06-12 21:00:00,2021-06-12 22:00:00,0,2021-06-12 21:17:15.869671
16557849512,2021-06-12 22:00:00,2021-06-12 23:00:00,0,2021-06-12 22:17:07.187431
16559072858,2021-06-12 23:00:00,2021-06-13 00:00:00,0,2021-06-12 23:17:18.011764
16559321894,2021-06-13 00:00:00,2021-06-13 01:00:00,0,2021-06-13 00:17:40.662056
16559686209,2021-06-13 01:00:00,2021-06-13 02:00:00,0,2021-06-13 01:17:23.784583
16559924970,2021-06-13 02:00:00,2021-06-13 03:00:00,0,2021-06-13 02:17:14.841519
16560153761,2021-06-13 03:00:00,2021-06-13 04:00:00,0,2021-06-13 03:17:11.020209
16560407514,2021-06-13 04:00:00,2021-06-13 05:00:00,0,2021-06-13 04:17:18.854795
16560672866,2021-06-13 05:00:00,2021-06-13 06:00:00,0,2021-06-13 05:17:14.653211
16560947831,2021-06-13 06:00:00,2021-06-13 07:00:00,0,2021-06-13 06:17:09.314493
16561247870,2021-06-13 07:00:00,2021-06-13 08:00:00,0,2021-06-13 07:17:12.055998
16561520563,2021-06-13 08:00:00,2021-06-13 09:00:00,0,2021-06-13 08:17:12.034362
16561799833,2021-06-13 09:00:00,2021-06-13 10:00:00,0,2021-06-13 09:17:13.284825
16562075301,2021-06-13 10:00:00,2021-06-13 11:00:00,0,2021-06-13 10:17:13.739643
16563275292,2021-06-13 11:00:00,2021-06-13 12:00:00,0,2021-06-13 11:17:17.4091
16563661719,2021-06-13 12:00:00,2021-06-13 13:00:00,0,2021-06-13 12:17:46.615101
16564104146,2021-06-13 13:00:00,2021-06-13 14:00:00,0,2021-06-13 13:17:23.990628
16564396074,2021-06-13 14:00:00,2021-06-13 15:00:00,0,2021-06-13 14:17:19.841257
16564692510,2021-06-13 15:00:00,2021-06-13 16:00:00,0,2021-06-13 15:17:19.076738
16564987497,2021-06-13 16:00:00,2021-06-13 17:00:00,0,2021-06-13 16:17:29.975517
16565285705,2021-06-13 17:00:00,2021-06-13 18:00:00,0,2021-06-13 17:17:39.548095
16565605354,2021-06-13 18:00:00,2021-06-13 19:00:00,0,2021-06-13 18:17:38.197571
16565932368,2021-06-13 19:00:00,2021-06-13 20:00:00,0,2021-06-13 19:17:48.836004
16566232395,2021-06-13 20:00:00,2021-06-13 21:00:00,0,2021-06-13 20:17:43.06377
16566531652,2021-06-13 21:00:00,2021-06-13 22:00:00,0,2021-06-13 21:17:39.085999
16566798519,2021-06-13 22:00:00,2021-06-13 23:00:00,0,2021-06-13 22:17:23.67452
16568032782,2021-06-13 23:00:00,2021-06-14 00:00:00,0,2021-06-13 23:17:33.231098
16568292561,2021-06-14 00:00:00,2021-06-14 01:00:00,0,2021-06-14 00:17:58.951295
16568670187,2021-06-14 01:00:00,2021-06-14 02:00:00,0,2021-06-14 01:17:51.744797
16568911903,2021-06-14 02:00:00,2021-06-14 03:00:00,0,2021-06-14 02:17:39.512112
16569144545,2021-06-14 03:00:00,2021-06-14 04:00:00,0,2021-06-14 03:17:27.77202
16569418807,2021-06-14 04:00:00,2021-06-14 05:00:00,0,2021-06-14 04:17:35.117103
16569577242,2021-06-14 05:00:00,2021-06-14 06:00:00,0,2021-06-14 05:17:38.602485
16569983352,2021-06-14 06:00:00,2021-06-14 07:00:00,0,2021-06-14 06:17:36.209191
16570295329,2021-06-14 07:00:00,2021-06-14 08:00:00,0,2021-06-14 07:17:29.834214
16570580211,2021-06-14 08:00:00,2021-06-14 09:00:00,0,2021-06-14 08:17:32.528312
16570871669,2021-06-14 09:00:00,2021-06-14 10:00:00,0,2021-06-14 09:17:30.344169
16571159277,2021-06-14 10:00:00,2021-06-14 11:00:00,0,2021-06-14 10:17:32.540381
16572368890,2021-06-14 11:00:00,2021-06-14 12:00:00,0,2021-06-14 11:17:32.336205
16572775432,2021-06-14 12:00:00,2021-06-14 13:00:00,0,2021-06-14 12:17:52.658985
16573219787,2021-06-14 13:00:00,2021-06-14 14:00:00,0,2021-06-14 13:17:37.48113
16573521457,2021-06-14 14:00:00,2021-06-14 15:00:00,0,2021-06-14 14:17:32.265807
16573835127,2021-06-14 15:00:00,2021-06-14 16:00:00,0,2021-06-14 15:17:36.900353
16574140510,2021-06-14 16:00:00,2021-06-14 17:00:00,0,2021-06-14 16:17:40.109423
16574448766,2021-06-14 17:00:00,2021-06-14 18:00:00,0,2021-06-14 17:17:27.083569
16574761136,2021-06-14 18:00:00,2021-06-14 19:00:00,0,2021-06-14 18:17:39.528967
16575098498,2021-06-14 19:00:00,2021-06-14 20:00:00,0,2021-06-14 19:17:48.785145
16575408802,2021-06-14 20:00:00,2021-06-14 21:00:00,0,2021-06-14 20:19:21.247295
16575717998,2021-06-14 21:00:00,2021-06-14 22:00:00,0,2021-06-14 21:17:45.938365
16575994995,2021-06-14 22:00:00,2021-06-14 23:00:00,0,2021-06-14 22:17:45.311606
16577237015,2021-06-14 23:00:00,2021-06-15 00:00:00,0,2021-06-14 23:17:49.437541
16577526044,2021-06-15 00:00:00,2021-06-15 01:00:00,0,2021-06-15 00:18:10.179719
16577899272,2021-06-15 01:00:00,2021-06-15 02:00:00,0,2021-06-15 01:17:46.174586
16578150777,2021-06-15 02:00:00,2021-06-15 03:00:00,0,2021-06-15 02:17:37.495352
16578399841,2021-06-15 03:00:00,2021-06-15 04:00:00,0,2021-06-15 03:17:36.393265
16578682260,2021-06-15 04:00:00,2021-06-15 05:00:00,0,2021-06-15 04:17:30.866487
16578836729,2021-06-15 05:00:00,2021-06-15 06:00:00,0,2021-06-15 05:17:35.835757
16579262902,2021-06-15 06:00:00,2021-06-15 07:00:00,0,2021-06-15 06:17:40.117691
16579582678,2021-06-15 07:00:00,2021-06-15 08:00:00,0,2021-06-15 07:17:23.89004
16579875288,2021-06-15 08:00:00,2021-06-15 09:00:00,0,2021-06-15 08:17:33.240178
16580174473,2021-06-15 09:00:00,2021-06-15 10:00:00,0,2021-06-15 09:17:31.494902
16580469542,2021-06-15 10:00:00,2021-06-15 11:00:00,0,2021-06-15 10:17:25.637418
16581687694,2021-06-15 11:00:00,2021-06-15 12:00:00,0,2021-06-15 11:17:37.990971
16582099778,2021-06-15 12:00:00,2021-06-15 13:00:00,0,2021-06-15 12:17:27.317884
16582556637,2021-06-15 13:00:00,2021-06-15 14:00:00,0,2021-06-15 13:17:15.879172
16582885506,2021-06-15 14:00:00,2021-06-15 15:00:00,0,2021-06-15 14:17:14.929329
16583198520,2021-06-15 15:00:00,2021-06-15 16:00:00,0,2021-06-15 15:17:23.157927
16583509585,2021-06-15 16:00:00,2021-06-15 17:00:00,0,2021-06-15 16:17:12.367364
16583823672,2021-06-15 17:00:00,2021-06-15 18:00:00,0,2021-06-15 17:17:13.295534
16584141869,2021-06-15 18:00:00,2021-06-15 19:00:00,0,2021-06-15 18:17:22.387753
16584484546,2021-06-15 19:00:00,2021-06-15 20:00:00,0,2021-06-15 19:17:12.052877
16584799957,2021-06-15 20:00:00,2021-06-15 21:00:00,0,2021-06-15 20:17:05.761069
16585115421,2021-06-15 21:00:00,2021-06-15 22:00:00,0,2021-06-15 21:17:26.181596
16585399869,2021-06-15 22:00:00,2021-06-15 23:00:00,0,2021-06-15 22:17:06.734626
16586651585,2021-06-15 23:00:00,2021-06-16 00:00:00,0,2021-06-15 23:17:12.910098
16586927909,2021-06-16 00:00:00,2021-06-16 01:00:00,0,2021-06-16 00:18:34.09971
16587308844,2021-06-16 01:00:00,2021-06-16 02:00:00,0,2021-06-16 01:17:37.704134
16587596476,2021-06-16 02:00:00,2021-06-16 03:00:00,0,2021-06-16 02:17:16.322087
16587854429,2021-06-16 03:00:00,2021-06-16 04:00:00,0,2021-06-16 03:17:13.527466
16588133214,2021-06-16 04:00:00,2021-06-16 05:00:00,0,2021-06-16 04:17:15.56574
16588283746,2021-06-16 05:00:00,2021-06-16 06:00:00,0,2021-06-16 05:17:11.670937
16588730918,2021-06-16 06:00:00,2021-06-16 07:00:00,0,2021-06-16 06:17:14.032346
16589059626,2021-06-16 07:00:00,2021-06-16 08:00:00,0,2021-06-16 07:17:11.893054
16589360932,2021-06-16 08:00:00,2021-06-16 09:00:00,0,2021-06-16 08:17:10.109291
16589668411,2021-06-16 09:00:00,2021-06-16 10:00:00,0,2021-06-16 09:17:12.731908
16589956505,2021-06-16 10:00:00,2021-06-16 11:00:00,0,2021-06-16 10:17:04.827807
16590939451,2021-06-16 11:00:00,2021-06-16 12:00:00,0,2021-06-16 11:17:12.564079
16591361322,2021-06-16 12:00:00,2021-06-16 13:00:00,0,2021-06-16 12:17:28.692761
16591826177,2021-06-16 13:00:00,2021-06-16 14:00:00,0,2021-06-16 13:17:24.885064
16592145174,2021-06-16 14:00:00,2021-06-16 15:00:00,0,2021-06-16 14:17:12.156542
16592468169,2021-06-16 15:00:00,2021-06-16 16:00:00,0,2021-06-16 15:17:15.626016
16603109773,2021-06-16 16:00:00,2021-06-16 17:00:00,0,2021-06-17 18:17:02.621545
16603109772,2021-06-16 17:00:00,2021-06-16 18:00:00,0,2021-06-17 18:17:02.621545
16603109771,2021-06-16 18:00:00,2021-06-16 19:00:00,0,2021-06-17 18:17:02.621545
16603109770,2021-06-16 19:00:00,2021-06-16 20:00:00,0,2021-06-17 18:17:02.621545
16603109769,2021-06-16 20:00:00,2021-06-16 21:00:00,0,2021-06-17 18:17:02.621545
16603109768,2021-06-16 21:00:00,2021-06-16 22:00:00,0,2021-06-17 18:17:02.621545
16603109767,2021-06-16 22:00:00,2021-06-16 23:00:00,0,2021-06-17 18:17:02.621545
16603109766,2021-06-16 23:00:00,2021-06-17 00:00:00,0,2021-06-17 18:17:02.621545
16603109765,2021-06-17 00:00:00,2021-06-17 01:00:00,0,2021-06-17 18:17:02.621545
16603109764,2021-06-17 01:00:00,2021-06-17 02:00:00,0,2021-06-17 18:17:02.621545
16603109763,2021-06-17 02:00:00,2021-06-17 03:00:00,0,2021-06-17 18:17:02.621545
16603109762,2021-06-17 03:00:00,2021-06-17 04:00:00,0,2021-06-17 18:17:02.621545
16603109761,2021-06-17 04:00:00,2021-06-17 05:00:00,0,2021-06-17 18:17:02.621545
16603109760,2021-06-17 05:00:00,2021-06-17 06:00:00,0,2021-06-17 18:17:02.621545
16603109759,2021-06-17 06:00:00,2021-06-17 07:00:00,0,2021-06-17 18:17:02.621545
